symbol,GSM1308942_BMGMdbdb.TMM.data.txt.gz,GSM1308941_BMGMdb.TMM.data.txt.gz,GSM1308940_BMMCdbdb.TMM.data.txt.gz,GSM1308939_BMMCdb.TMM.data.txt.gz
D3Bwg0562e,4.3,2.3,3.5,11.4
D3Ertd254e,373.3,379.1,416.5,380.5
D3Ertd751e,115.1,102.1,163.8,176.0
D430019H16Rik,2.2,0.0,1.7,8.6
D430020J02Rik,89.3,72.9,105.4,59.9
D430036J16Rik,0.0,0.0,5.2,4.8
D430041D05Rik,1.1,0.0,2.6,11.4
D430042O09Rik,1097.3,1010.5,843.5,993.0
D4Bwg0951e,0.0,0.0,279.7,90.4
D4Ertd22e,2091.4,2126.5,2499.9,2665.1
D4Ertd617e,21.5,14.6,44.4,23.8
D4Wsu53e,7129.3,7500.0,10313.2,11482.4
D530049I02Rik,0.0,0.0,0.9,0.9
D5Ertd577e,0.0,0.0,1.7,0.0
D5Ertd579e,1465.2,1535.4,2129.6,1987.0
D5Ertd605e,9.7,13.5,39.2,40.9
D630003M21Rik,4.3,0.0,7.0,12.4
D630010B17Rik,0.0,0.0,1.7,0.9
D630013N20Rik,0.0,0.0,1.7,1.9
D630023F18Rik,3.2,1.1,7.0,5.7
D630029K05Rik,2.2,6.7,0.0,3.8
D630032N06Rik,14.0,4.5,10.4,11.4
D630033O11Rik,0.0,0.0,1.7,0.9
D630037F22Rik,471.2,444.2,607.3,567.8
D630039A03Rik,12.9,15.7,5.2,13.3
D630041G03Rik,45.2,58.3,21.8,24.7
D630042F21Rik,2.2,0.0,2.6,3.8
D630042P16Rik,0.0,0.0,0.0,3.8
D630045J12Rik,8.6,3.4,29.6,27.6
D630045M09Rik,0.0,0.0,1.7,2.8
D6Ertd474e,1.1,0.0,1.7,2.8
D6Ertd527e,0.0,2.3,5.2,5.7
D6Mm5e,37.7,31.4,188.2,171.2
D6Wsu116e,8692.4,8767.4,6465.4,6274.8
D6Wsu163e,1387.8,1425.5,1066.5,1078.6
D730001G18Rik,0.0,0.0,0.0,1.9
D730005E14Rik,55.9,56.1,83.6,121.7
D730039F16Rik,0.0,0.0,0.0,5.7
D730040F13Rik,1735.3,1768.7,1288.7,1063.4
D730045A05Rik,0.0,0.0,1.7,0.9
D730048I06Rik,0.0,0.0,1.7,1.9
D730048J04Rik,28.0,23.6,20.0,20.0
D730050B12Rik,0.0,0.0,0.0,0.0
D7Ertd143e,0.0,0.0,1.7,0.0
D7Ertd443e,0.0,1.1,0.9,0.0
D7Ertd715e,0.0,0.0,6.1,0.0
D830005E20Rik,0.0,2.3,0.0,0.9
D830013O20Rik,0.0,0.0,1.7,0.9
D830015G02Rik,0.0,0.0,0.0,0.0
D830029L11,0.0,2.3,0.0,0.0
D830030K20Rik,0.0,0.0,0.0,1.9
D830031N03Rik,148.5,89.7,338.1,236.8
D830046C22Rik,91.4,114.4,91.5,103.7
D8Ertd738e,1720.2,1619.6,1511.8,1526.6
D8Ertd82e,170.0,145.8,173.4,200.7
D930007P13Rik,0.0,0.0,3.5,0.9
D930014E17Rik,446.5,421.7,397.3,381.4
D930015E06Rik,1543.8,1702.6,2009.3,2279.0
D930015M05Rik,16.1,25.8,18.3,32.3
D930016D06Rik,213.0,216.5,235.3,215.0
D930020B18Rik,0.0,0.0,0.0,2.8
D930028M14Rik,2.2,0.0,6.1,17.1
D930032P07Rik,0.0,0.0,0.0,1.9
D930048N14Rik,343.2,346.6,258.8,314.8
D9Ertd402e,178.6,159.3,160.3,139.8
DXBay18,10.8,0.0,3.5,6.7
Daam1,1321.1,1350.4,1268.7,1135.7
Daam2,132.3,120.0,205.6,131.3
Dab1,0.0,2.3,0.0,13.3
Dab2,9552.0,9201.4,31060.0,29296.6
Dab2ip,46.3,39.3,261.4,143.6
Dach1,1090.9,1018.4,37.5,37.1
Dach2,0.0,9.0,10.4,3.8
Dact1,2.2,4.5,16.5,7.6
Dact2,153.8,171.6,3.5,3.8
Dact3,23.7,3.4,43.6,24.7
Dad1,2608.8,2594.2,1640.7,1728.2
Daf2,0.0,0.0,10.4,2.8
Dag1,1431.9,1393.0,1228.6,1196.6
Dagla,319.5,308.4,158.6,142.7
Daglb,4795.9,4822.8,4151.1,4412.4
Dak,397.0,382.5,241.4,185.5
Dalrd3,715.4,699.9,733.7,797.1
Dand5,37.7,44.9,43.6,50.4
Dao,2.2,0.0,0.9,1.9
Dap,1486.8,1554.5,1057.8,960.7
Dap3,917.7,867.0,734.5,773.3
Dapk1,8431.0,8271.6,4246.1,4745.3
Dapk2,10.8,19.1,8.7,10.5
Dapk3,748.8,605.7,542.0,589.7
Dapl1,0.0,0.0,0.0,0.0
Dapp1,391.6,466.6,927.1,952.1
Darc,0.0,0.0,0.9,0.0
Dars,1573.9,1557.9,2269.0,1779.6
Dars2,549.7,575.4,538.5,420.4
Daxx,873.6,937.6,1159.7,1540.9
Dazap1,932.7,971.3,819.9,872.2
Dazap2,8141.6,7562.8,10105.0,10373.3
Dazl,3.2,0.0,0.0,3.8
Dbc1,1.1,0.0,1.7,10.5
Dbf4,679.9,641.6,661.3,564.0
Dbh,0.0,1.1,1.7,4.8
Dbi,3129.5,3144.9,1581.5,1544.7
Dbil5,8.6,3.4,5.2,11.4
Dbn1,1.1,3.4,381.6,184.5
Dbndd1,24.7,38.1,56.6,39.9
Dbndd2,275.4,301.7,700.6,804.7
Dbnl,3085.4,3012.6,2483.3,2731.7
Dbp,114.0,153.7,938.4,846.5
Dbpht2,0.0,0.0,5.2,3.8
Dbr1,395.9,429.6,378.2,411.8
Dbt,938.1,810.9,685.7,528.8
Dbx1,2.2,1.1,1.7,4.8
Dbx2,0.0,0.0,0.0,1.9
Dcaf10,1238.2,1268.5,1178.9,1001.6
Dcaf11,2245.2,2323.9,1831.6,2204.8
Dcaf12,3711.5,3695.6,3203.9,3581.1
Dcaf12l1,0.0,0.0,1.7,5.7
Dcaf12l2,0.0,2.3,1.7,0.0
Dcaf13,944.6,1016.2,662.2,627.8
Dcaf15,374.4,399.3,557.7,508.9
Dcaf17,721.9,675.2,808.6,834.2
Dcaf4,137.7,143.6,265.7,303.4
Dcaf5,1584.7,1642.0,1687.8,1802.4
Dcaf6,1228.6,1213.6,907.9,916.9
Dcaf7,6970.1,6969.5,6039.3,6780.8
Dcaf8,3655.6,3461.2,3774.7,3946.3
Dcakd,257.1,245.6,475.7,510.8
Dcbld1,0.0,0.0,20.9,24.7
Dcbld2,938.1,999.3,563.7,236.8
Dcc,2.2,0.0,0.0,10.5
Dcdc2a,0.0,0.0,6.1,8.6
Dcdc2b,65.6,76.3,47.0,49.5
Dcdc2c,0.0,0.0,0.0,1.9
Dchs1,121.6,99.8,143.8,148.4
Dck,1192.0,1142.9,2554.8,2579.5
Dclk1,2.2,4.5,609.1,222.6
Dclk2,3.2,2.3,34.0,23.8
Dclk3,35.5,49.4,0.0,8.6
Dclre1a,669.2,646.0,605.6,654.4
Dclre1b,931.6,952.2,672.7,752.4
Dclre1c,928.4,822.1,3373.8,3230.1
Dcn,0.0,2.3,101.9,39.9
Dcp1a,1440.5,1240.5,1481.3,1386.8
Dcp1b,245.3,216.5,284.0,301.5
Dcp2,2515.2,2819.6,2670.7,2631.8
Dcpp1,1.1,0.0,5.2,0.0
Dcpp2,0.0,0.0,0.9,1.9
Dcpp3,0.0,0.0,0.0,0.9
Dcps,350.7,374.6,447.0,487.9
Dcst1,8.6,11.2,10.4,13.3
Dcstamp,2352.8,2433.8,92.4,76.1
Dct,0.0,0.0,3.5,1.9
Dctd,14.0,18.0,79.3,59.0
Dctn1,3422.1,3405.1,3948.9,4493.3
Dctn2,3674.9,3644.0,3049.7,2840.1
Dctn3,1313.6,1341.4,792.9,875.1
Dctn4,4674.3,4500.9,3500.2,3507.9
Dctn5,1849.3,1754.2,1814.1,1911.8
Dctn6,626.1,635.9,507.1,431.8
Dctpp1,192.6,180.6,223.9,180.7
Dcun1d1,1011.3,919.7,1030.8,1040.6
Dcun1d2,855.3,776.1,459.2,513.6
Dcun1d3,1176.9,1159.7,498.4,472.7
Dcun1d4,351.8,302.8,268.4,224.5
Dcun1d5,1421.1,1423.3,1072.6,911.2
Dcx,0.0,0.0,5.2,1.9
Dcxr,712.2,692.0,1019.5,1191.8
Dda1,1326.5,1216.9,1022.9,1047.2
Ddah1,4.3,2.3,659.6,284.4
Ddah2,18.3,35.9,134.2,123.6
Ddb1,9236.8,9190.2,8816.3,7845.1
Ddb2,620.7,641.6,908.8,827.5
Ddc,0.0,1.1,0.0,1.9
Ddhd1,13130.1,12634.5,1013.4,1103.3
Ddhd2,1435.1,1554.5,1334.0,1270.7
Ddi1,0.0,0.0,0.9,2.8
Ddi2,3700.7,3627.2,4347.1,4804.3
Ddit3,1324.3,1341.4,507.1,553.6
Ddit4,211.9,151.4,337.2,184.5
Ddit4l,44.1,30.3,133.3,55.2
Ddn,0.0,2.3,14.8,20.0
Ddo,0.0,0.0,0.0,1.9
Ddost,5708.2,5789.6,3782.5,3764.7
Ddr1,5.4,9.0,149.0,46.6
Ddr2,3.2,10.1,1802.8,607.8
Ddrgk1,1592.2,1431.1,1645.1,1698.8
Ddt,487.3,469.9,313.7,338.6
Ddx1,2360.3,2214.0,2079.9,1786.3
Ddx10,1051.1,1053.2,1018.6,1045.3
Ddx11,57.0,52.7,85.4,118.9
Ddx17,15636.7,15586.5,15340.9,15284.1
Ddx18,329.2,370.1,364.2,293.0
Ddx19a,1318.9,1299.9,1441.2,1458.1
Ddx19b,1273.7,1412.1,907.1,922.6
Ddx20,432.5,486.8,487.1,413.7
Ddx21,4395.7,4548.0,4065.7,3164.5
Ddx23,1458.8,1477.1,1765.3,1934.6
Ddx24,2413.0,2464.1,2920.7,2998.0
Ddx25,0.0,0.0,0.9,2.8
Ddx26b,1875.1,1681.2,2290.8,2274.2
Ddx27,847.7,817.6,756.3,775.2
Ddx28,633.6,640.4,615.2,613.5
Ddx31,726.2,704.4,597.7,573.5
Ddx39,1320.0,1256.2,930.6,763.8
Ddx39b,3673.8,3657.5,3653.5,3772.3
Ddx3x,7471.4,7468.6,9061.1,8182.8
Ddx3y,2660.4,2566.2,2820.5,2155.3
Ddx4,1.1,4.5,4.3,2.8
Ddx41,1798.7,1833.8,1458.6,1777.7
Ddx42,1913.8,2018.8,2438.9,2305.6
Ddx43,7.5,1.1,0.0,1.9
Ddx46,2631.4,2612.2,2919.0,3015.2
Ddx47,1288.8,1353.7,1368.9,1382.0
Ddx49,1209.2,1330.2,1093.5,1075.8
Ddx5,8264.3,8541.9,9252.8,8659.3
Ddx50,1299.6,1305.5,1070.0,961.6
Ddx51,730.5,696.5,705.8,735.2
Ddx52,1431.9,1455.8,1347.1,1263.1
Ddx54,2210.8,2233.1,2085.1,2201.9
Ddx55,384.1,352.2,280.6,297.7
Ddx56,814.4,770.5,833.9,770.4
Ddx58,1033.8,994.8,3364.3,3685.7
Ddx59,252.8,265.8,282.3,261.6
Ddx6,7131.5,6966.1,7922.3,7664.4
Ddx60,493.8,418.4,2293.4,2486.3
Deaf1,137.7,152.5,138.5,191.2
Dear1,74.2,116.7,20.0,33.3
Deb1,315.2,296.1,112.4,125.5
Decr1,570.2,587.7,739.8,547.9
Decr2,693.9,575.4,742.4,740.9
Dedd,728.3,734.6,544.6,680.1
Dedd2,578.8,611.3,317.2,417.6
Def6,1409.3,1271.9,833.9,836.1
Def8,1513.7,1471.5,929.7,887.4
Defa-ps1,0.0,0.0,0.0,0.0
Defa-ps12,0.0,0.0,0.0,0.0
Defa-ps13,0.0,0.0,0.0,0.9
Defa-rs1,0.0,0.0,0.0,0.0
Defa-rs7,0.0,1.1,0.0,3.8
Defa17,0.0,0.0,0.0,0.0
Defa20,0.0,0.0,0.0,1.9
Defa21,0.0,0.0,0.0,0.9
Defa22,0.0,0.0,0.9,0.9
Defa23,0.0,1.1,0.0,3.8
Defa24,0.0,0.0,0.9,0.0
Defa25,0.0,0.0,0.0,1.9
Defa26,0.0,0.0,0.0,0.0
Defa3,0.0,0.0,0.0,0.0
Defa4,0.0,0.0,0.0,0.0
Defa5,1.1,0.0,1.7,0.0
Defa6,0.0,0.0,0.0,0.0
Defb1,0.0,0.0,1.7,5.7
Defb10,0.0,0.0,0.0,0.0
Defb11,2.2,0.0,0.0,0.0
Defb12,0.0,0.0,0.0,0.9
Defb13,1.1,0.0,0.0,0.0
Defb14,0.0,0.0,1.7,0.0
Defb15,0.0,0.0,0.0,0.0
Defb18,0.0,0.0,0.0,0.0
Defb19,0.0,0.0,0.0,0.9
Defb2,0.0,0.0,0.0,0.0
Defb20,0.0,0.0,0.0,0.9
Defb21,0.0,0.0,0.0,1.9
Defb22,0.0,0.0,0.0,0.0
Defb23,0.0,0.0,0.0,0.0
Defb25,0.0,0.0,0.0,0.9
Defb26,0.0,0.0,1.7,0.0
Defb28,0.0,0.0,0.0,0.0
Defb29,0.0,0.0,0.9,0.9
Defb3,0.0,0.0,0.0,1.9
Defb30,0.0,0.0,6.1,0.9
Defb33,1.1,0.0,0.0,0.0
Defb34,0.0,0.0,0.0,0.0
Defb35,0.0,0.0,0.0,0.0
Defb36,0.0,0.0,0.0,0.0
Defb37,0.0,0.0,0.0,0.0
Defb38,0.0,0.0,0.0,0.0
Defb39,0.0,0.0,0.0,0.0
Defb4,0.0,0.0,0.0,1.9
Defb40,0.0,0.0,0.0,0.0
Defb41,0.0,0.0,0.0,0.0
Defb42,0.0,0.0,0.0,3.8
Defb43,0.0,0.0,0.0,1.9
Defb44-ps,0.0,0.0,0.0,0.0
Defb45,0.0,0.0,0.0,0.0
Defb46,0.0,0.0,0.0,0.9
Defb47,0.0,0.0,0.0,0.9
Defb48,0.0,0.0,0.0,0.9
Defb48-ps,0.0,0.0,0.0,0.0
Defb5,0.0,0.0,0.0,0.0
Defb50,0.0,0.0,0.0,0.0
Defb6,0.0,0.0,0.0,0.0
Defb7,0.0,0.0,0.0,0.0
Defb8,0.0,0.0,0.0,0.0
Defb9,0.0,0.0,0.0,0.0
Degs1,7914.6,8129.2,3643.1,3650.5
Degs2,1094.1,1043.1,1097.9,1173.7
Dek,1543.8,1502.9,3407.8,3016.1
Dem1,727.2,715.6,508.9,560.2
Dennd1a,1167.2,1241.6,1897.8,2142.0
Dennd1b,6692.5,6813.6,4289.6,4495.2
Dennd1c,620.7,642.7,928.0,1013.0
Dennd2a,1706.2,1728.4,282.3,331.0
Dennd2c,93.6,117.8,372.9,406.1
Dennd2d,471.2,493.5,222.2,240.6
Dennd3,2768.0,2620.0,41.8,62.8
Dennd4a,2110.7,1926.9,2601.8,2132.5
Dennd4b,2500.2,2474.2,2174.9,2700.3
Dennd4c,6607.5,7000.9,5625.4,5929.5
Dennd5a,5006.8,4945.0,8706.5,8956.1
Dennd5b,15.1,16.8,206.5,194.0
Denr,1130.7,1200.1,891.4,778.0
Depdc1a,24.7,32.5,24.4,21.9
Depdc1b,74.2,71.8,62.7,71.3
Depdc5,1611.5,1658.8,1215.5,1309.7
Depdc7,159.2,126.7,250.9,274.9
Deptor,503.5,550.7,457.4,557.4
Dera,963.9,994.8,904.4,841.8
Derl1,5578.0,5640.4,4152.0,4078.6
Derl2,2217.2,2316.1,1541.4,1390.6
Derl3,35.5,57.2,18.3,20.9
Des,0.0,0.0,7.0,9.5
Det1,360.4,324.1,254.4,290.1
Dexi,271.1,225.4,248.3,299.6
Dffa,614.3,650.5,518.4,583.1
Dffb,105.4,84.1,124.6,102.7
Dfna5,210.9,201.9,282.3,250.1
Dfnb59,2.2,3.4,2.6,2.8
Dgat1,798.2,899.5,425.2,426.1
Dgat2,30.1,14.6,82.8,73.2
Dgat2l6,0.0,0.0,1.7,0.9
Dgcr14,527.1,446.4,582.9,620.1
Dgcr2,1836.4,1685.7,1681.7,1817.7
Dgcr6,341.0,317.4,278.8,250.1
Dgcr8,847.7,824.4,793.8,716.2
Dgka,847.7,870.4,563.7,565.9
Dgkb,1.1,0.0,0.0,2.8
Dgkd,3934.2,4079.2,6638.8,7216.4
Dgke,634.7,531.6,410.4,456.6
Dgkg,65.6,120.0,135.0,141.7
Dgkh,265.7,293.9,543.7,491.7
Dgki,4.3,7.9,9.6,13.3
Dgkk,0.0,0.0,0.0,1.9
Dgkq,1087.6,1092.4,957.6,1124.3
Dgkz,5579.1,5656.1,5530.4,6772.2
Dguok,525.0,477.8,664.8,631.6
Dhcr24,6568.8,6380.6,1250.4,1146.1
Dhcr7,3166.1,3169.6,717.1,790.4
Dhdds,1665.3,1619.6,1213.8,1360.1
Dhdh,862.8,749.2,837.4,966.4
Dhfr,114.0,101.0,157.7,118.9
Dhh,2.2,4.5,6.1,12.4
Dhodh,144.2,142.4,211.7,195.0
Dhps,683.1,565.3,447.0,448.9
Dhrs1,1686.9,1720.5,1322.7,1425.8
Dhrs11,401.3,354.4,283.2,269.2
Dhrs13,33.4,25.8,47.0,32.3
Dhrs2,0.0,0.0,1.7,0.9
Dhrs3,11413.1,10698.7,8852.0,10310.5
Dhrs4,394.8,399.3,421.7,421.4
Dhrs7,1147.9,1131.7,878.3,872.2
Dhrs7b,303.4,319.7,327.6,293.9
Dhrs7c,0.0,0.0,0.0,0.0
Dhrs9,1299.6,1306.6,246.6,158.8
Dhrsx,796.1,747.0,679.6,790.4
Dhtkd1,21.5,19.1,20.0,16.2
Dhx15,4504.4,4573.8,3965.5,3548.8
Dhx16,1448.0,1468.1,1152.8,1228.9
Dhx29,1110.2,1140.7,751.1,635.4
Dhx30,1597.6,1524.2,1839.4,1953.7
Dhx32,632.6,561.9,858.3,867.5
Dhx33,1340.4,1386.3,1265.2,1199.4
Dhx34,835.9,870.4,1032.5,1170.9
Dhx35,547.6,522.7,517.6,528.8
Dhx36,2038.6,2062.6,2228.9,2080.2
Dhx37,719.7,701.0,607.3,662.0
Dhx38,1178.0,1186.6,955.9,1260.3
Dhx40,1313.6,1212.4,1471.7,1284.1
Dhx57,913.4,992.6,1156.3,1261.2
Dhx58,398.1,416.1,1655.5,1854.8
Dhx8,2200.0,2131.0,2054.6,2065.0
Dhx9,2645.4,2603.2,3355.5,3035.1
Diablo,607.8,595.6,447.0,477.5
Diap1,6639.8,7078.3,2499.0,2521.5
Diap2,4349.4,3895.2,2491.2,2271.4
Diap3,228.1,254.6,341.6,221.6
Dicer1,2544.3,2577.4,3082.8,2737.4
Dido1,1275.9,1257.3,2128.7,2160.1
Diexf,580.9,563.0,565.5,612.5
Dimt1,81.8,114.4,155.1,114.1
Dio1,0.0,0.0,3.5,2.8
Dio2,8626.8,8630.5,240.5,180.7
Dio3,0.0,0.0,40.1,17.1
Dio3os,0.0,0.0,11.3,1.9
Dip2a,1264.1,1428.9,736.3,839.9
Dip2b,5265.0,5406.0,5313.5,5595.6
Dip2c,2079.5,1961.6,971.5,966.4
Diras1,2.2,0.0,8.7,3.8
Diras2,170.0,136.8,59.2,54.2
Dirc2,2706.7,2643.6,918.4,893.1
Dis3,435.7,425.1,658.7,493.6
Dis3l,867.1,921.9,842.6,897.9
Dis3l2,761.7,778.4,619.5,710.5
Disc1,123.7,130.1,211.7,280.6
Disp1,181.8,198.5,217.8,289.1
Disp2,6.5,0.0,2.6,13.3
Dixdc1,34.4,23.6,52.3,50.4
Dkc1,486.3,486.8,582.9,457.5
Dkk1,0.0,0.0,7.0,0.0
Dkk2,11.8,6.7,8.7,8.6
Dkk3,4.3,3.4,1720.9,624.0
Dkk4,0.0,0.0,0.9,6.7
Dkkl1,2.2,1.1,0.9,0.0
Dlat,1367.3,1369.5,963.7,940.7
Dlc1,22.6,14.6,653.5,263.5
Dld,3186.5,3259.3,2355.2,2074.5
Dlec1,5.4,11.2,11.3,13.3
Dleu2,306.6,341.0,515.0,518.4
Dleu7,0.0,0.0,0.0,0.0
Dlg1,2248.4,2159.0,2021.5,1844.3
Dlg2,21.5,21.3,13.1,19.0
Dlg3,445.4,446.4,159.4,103.7
Dlg4,108.7,102.1,337.2,386.2
Dlg5,6.5,0.0,404.3,186.4
Dlgap1,7.5,4.5,9.6,17.1
Dlgap2,0.0,1.1,0.0,6.7
Dlgap3,2.2,0.0,1.7,4.8
Dlgap4,1278.1,1231.5,1273.0,1368.7
Dlgap5,243.1,258.0,233.5,199.7
Dlk1,0.0,0.0,7.8,15.2
Dlk2,2.2,0.0,22.6,15.2
Dll1,3.2,0.0,3.5,9.5
Dll3,0.0,0.0,0.0,2.8
Dll4,3.2,11.2,5.2,9.5
Dlst,4380.6,4590.6,3556.0,3568.7
Dlx1,0.0,0.0,0.0,13.3
Dlx1as,0.0,0.0,0.0,13.3
Dlx2,0.0,0.0,7.0,7.6
Dlx3,0.0,1.1,3.5,8.6
Dlx4,1.1,2.3,0.0,5.7
Dlx5,0.0,0.0,5.2,2.8
Dlx6,0.0,0.0,18.3,4.8
Dlx6as1,0.0,2.3,11.3,7.6
Dlx6as2,0.0,0.0,0.9,3.8
Dmap1,484.1,431.8,439.1,492.7
Dmbt1,2.2,0.0,3.5,7.6
Dmbx1,0.0,0.0,1.7,3.8
Dmc1,2.2,0.0,0.0,0.9
Dmd,338.9,352.2,40.9,23.8
Dmgdh,2.2,1.1,0.9,7.6
Dmkn,1.1,2.3,2.6,3.8
Dmp1,1.1,2.3,5.2,2.8
Dmpk,0.0,0.0,407.8,425.2
Dmrt1,0.0,0.0,1.7,0.0
Dmrt2,4.3,0.0,0.0,3.8
Dmrt3,0.0,0.0,1.7,3.8
Dmrta1,0.0,0.0,1.7,1.9
Dmrta2,45.2,49.4,5.2,10.5
Dmrtb1,0.0,0.0,0.0,7.6
Dmrtc1a,0.0,0.0,0.0,1.9
Dmrtc1b,0.0,0.0,0.0,0.9
Dmrtc1c1,0.0,0.0,0.0,7.6
Dmrtc1c2,0.0,0.0,0.0,7.6
Dmrtc2,0.0,0.0,1.7,8.6
Dmtf1,1323.2,1232.6,1464.7,1339.2
Dmwd,4.3,20.2,400.8,360.5
Dmxl1,6022.3,6174.3,11487.8,10862.2
Dmxl2,5277.9,5693.1,2415.4,2346.5
Dna2,781.0,759.3,325.0,410.9
Dnahc1,12.9,20.2,17.4,36.1
Dnahc10,2.2,4.5,6.1,28.5
Dnahc11,186.1,198.5,56.6,54.2
Dnahc17,120.5,92.0,86.3,110.3
Dnahc2,6.5,7.9,52.3,68.5
Dnahc5,1.1,0.0,1.7,21.9
Dnahc6,220.5,172.7,7.8,11.4
Dnahc7a,2.2,3.4,3.5,13.3
Dnahc7b,0.0,1.1,11.3,14.3
Dnahc8,7.5,6.7,65.3,99.9
Dnahc9,19.4,12.3,24.4,21.9
Dnaic1,17.2,34.8,11.3,6.7
Dnaic2,0.0,2.3,3.5,5.7
Dnaja1,704.7,685.3,797.3,795.2
Dnaja2,1119.9,1083.5,1209.4,1090.0
Dnaja3,516.4,618.0,620.4,626.8
Dnaja4,48.4,46.0,76.7,69.4
Dnajb1,1225.3,1121.6,1077.8,1063.4
Dnajb11,4723.8,4263.1,2417.1,2120.1
Dnajb12,662.7,720.1,668.3,722.9
Dnajb13,189.3,97.6,90.6,152.2
Dnajb14,1635.2,1618.4,1964.0,1993.6
Dnajb2,336.7,337.6,268.4,273.9
Dnajb3,18.3,29.2,35.7,13.3
Dnajb4,599.2,595.6,1323.6,903.6
Dnajb5,106.5,116.7,124.6,119.8
Dnajb6,2034.3,2013.2,1428.1,1430.5
Dnajb7,8.6,9.0,14.8,15.2
Dnajb8,0.0,0.0,0.0,3.8
Dnajb9,1199.5,1197.9,748.5,751.4
Dnajc1,2219.4,2279.0,1579.7,1426.7
Dnajc10,5122.9,5245.6,3415.7,2623.3
Dnajc11,1470.6,1529.8,1175.4,1232.7
Dnajc12,211.9,222.1,169.9,170.3
Dnajc13,5547.9,5905.1,8300.4,7905.1
Dnajc14,1782.6,1900.0,1688.7,1590.3
Dnajc15,1375.9,1265.1,610.8,589.7
Dnajc16,1136.0,1113.7,729.3,804.7
Dnajc17,76.4,59.5,66.2,92.3
Dnajc18,619.7,637.1,756.3,694.3
Dnajc19,223.8,207.5,263.1,297.7
Dnajc2,655.2,615.8,635.2,468.9
Dnajc21,221.6,217.6,138.5,124.6
Dnajc22,2.2,0.0,0.9,0.0
Dnajc24,213.0,234.4,244.0,235.9
Dnajc25,344.3,292.7,253.6,193.1
Dnajc27,412.0,395.9,432.2,338.6
Dnajc28,280.8,292.7,385.1,366.2
Dnajc3,9053.9,8780.8,4268.7,3935.9
Dnajc30,477.7,412.7,427.8,501.3
Dnajc4,321.7,326.4,253.6,305.3
Dnajc5,6728.0,6388.5,4546.7,4587.4
Dnajc5b,1.1,0.0,2.6,1.9
Dnajc5g,0.0,0.0,0.0,1.9
Dnajc6,4.3,3.4,7.0,7.6
Dnajc7,942.4,959.0,1397.6,1319.2
Dnajc8,1486.8,1513.0,1294.8,1386.8
Dnajc9,398.1,393.7,483.6,481.3
Dnalc1,69.9,58.3,93.2,83.7
Dnalc4,464.8,489.0,468.8,446.1
Dnali1,12.9,12.3,20.0,21.9
Dnase1,52.7,66.2,47.0,71.3
Dnase1l1,4308.6,4211.5,3929.8,4397.2
Dnase1l2,19.4,11.2,13.9,31.4
Dnase1l3,4.3,0.0,13.9,25.7
Dnase2a,6396.7,6232.6,2998.3,3223.5
Dnase2b,0.0,0.0,3.5,5.7
Dnd1,21.5,15.7,31.4,39.9
Dner,3.2,2.3,21.8,18.1
Dnlz,998.3,923.1,481.8,508.9
Dnm1,12.9,2.3,15.7,17.1
Dnm1l,2001.0,1945.9,1907.4,1567.5
Dnm2,4463.5,4292.3,3293.7,3713.3
Dnm3,4.3,3.4,1.7,13.3
Dnm3os,2.2,4.5,670.1,207.3
Dnmbp,712.2,753.7,869.6,885.5
Dnmt1,5372.5,5445.3,2794.4,3086.5
Dnmt3a,18153.0,18380.4,4160.7,4432.4
Dnmt3b,117.3,94.2,94.1,87.5
Dnmt3l,30.1,39.3,10.4,12.4
Dnpep,1216.7,1357.1,1001.2,1088.1
Dntt,0.0,0.0,16.5,14.3
Dnttip1,424.9,351.1,431.3,412.8
Dnttip2,1664.3,1702.6,1880.4,1741.6
Doc2a,259.3,218.7,250.1,229.2
Doc2b,3.2,0.0,3.5,9.5
Doc2g,22.6,19.1,16.5,12.4
Dock1,2103.2,2125.4,2597.5,2628.0
Dock10,22749.9,21814.6,7946.7,8176.1
Dock11,3305.9,3196.5,3846.1,3653.4
Dock2,10821.4,10991.4,9144.8,10226.8
Dock3,129.1,151.4,25.3,28.5
Dock4,1249.0,1306.6,4263.5,4185.1
Dock5,1935.4,1967.3,1858.6,1955.6
Dock6,63.5,60.6,183.0,187.4
Dock7,1704.1,1630.8,2543.4,2129.6
Dock8,5750.1,5832.2,10448.3,12331.7
Dock9,47.3,24.7,73.2,76.1
Dohh,827.3,763.8,591.6,762.8
Dok1,1025.2,1099.2,2188.8,2358.9
Dok2,1734.2,1716.0,896.6,945.4
Dok3,1259.8,1301.0,1312.2,1515.2
Dok4,198.0,214.2,187.3,201.6
Dok5,0.0,2.3,27.9,8.6
Dok6,0.0,0.0,2.6,2.8
Dok7,233.5,249.0,5.2,4.8
Dolk,627.2,666.2,618.6,574.5
Dolpp1,1155.4,1052.0,499.3,519.3
Dom3z,433.6,410.5,292.8,293.0
Donson,265.7,316.3,309.3,261.6
Dopey1,1693.3,1806.9,1796.7,1847.1
Dopey2,2395.8,2329.5,1646.8,2016.4
Dos,166.8,111.0,150.7,139.8
Dot1l,550.8,596.7,298.9,335.8
Doxl2,0.0,2.3,0.0,1.9
Dpagt1,2403.3,2274.6,1269.5,1400.1
Dpcd,337.8,385.8,296.2,292.0
Dpcr1,0.0,2.3,2.6,4.8
Dpep1,2.2,0.0,241.4,82.7
Dpep2,5061.6,5043.7,3537.7,4358.2
Dpep3,50.6,46.0,29.6,48.5
